,order_id,client_id,product_id,datetime,units,price,payment_method,installments,delivery_days,delivery_state,device,source,has_installments,has_delivery_days,birthdate,state,gender
29439,ox092216,cx00179,px12122,2019-04-15 12:35:00,1.0,499.79,pm05,0.0,,st07,dv9,sc08,1,0,1992-02-08,st13,cg2
29440,ox062941,cx00179,px12122,2019-04-15 12:41:00,1.0,499.79,pm05,0.0,8.0,st07,dv9,sc08,1,1,1992-02-08,st13,cg2
29441,ox011073,cx00179,px08072,2019-04-15 13:25:00,1.0,974.9,pm05,0.0,15.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29442,ox124870,cx00179,px03233,2019-04-21 18:04:00,1.0,119.9,pm05,0.0,33.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29443,ox019475,cx00179,px05161,2019-05-06 00:38:00,1.0,779.0,pm05,0.0,11.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29444,ox019380,cx00179,px04841,2019-05-13 00:04:00,1.0,599.0,pm05,0.0,6.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29445,ox019380,cx00179,px03938,2019-05-13 00:04:00,1.0,469.99,pm05,0.0,6.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29446,ox110779,cx00179,px06154,2019-05-15 00:44:00,1.0,38.9,pm05,0.0,0.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29447,ox064726,cx00179,px05815,2019-06-03 06:43:00,3.0,209.9,pm05,0.0,33.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29448,ox075145,cx00179,px04535,2019-06-16 22:15:00,1.0,296.91,pm05,0.0,13.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29449,ox131786,cx00179,px09260,2019-09-01 22:32:00,1.0,703.12,pm09,7.0,11.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29450,ox043290,cx00179,px08390,2019-09-16 22:55:00,1.0,377.91,pm09,12.0,13.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29451,ox090609,cx00179,px04207,2019-10-18 20:39:00,1.0,1349.9,pm09,24.0,5.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29452,ox083022,cx00179,px06926,2019-12-09 20:28:00,1.0,188.99,pm02,10.0,25.0,st13,dv3,sc12,1,1,1992-02-08,st13,cg2
29453,ox117363,cx12941,px05565,2019-02-09 00:36:00,1.0,2099.0,pm05,0.0,6.0,st26,dv3,sc12,1,1,1975-10-09,st26,cg2
29454,ox081639,cx12941,px02144,2019-11-28 21:06:00,1.0,34.9,pm02,1.0,4.0,st26,dv7,sc05,1,1,1975-10-09,st26,cg2
29455,ox081639,cx12941,px09880,2019-11-28 21:06:00,1.0,25.0,pm02,1.0,4.0,st26,dv7,sc05,1,1,1975-10-09,st26,cg2
29456,ox041153,cx12941,px09443,2019-12-03 10:09:00,1.0,284.9,pm10,1.0,10.0,st26,dv7,sc05,1,1,1975-10-09,st26,cg2
29457,ox105952,cx21599,px09814,2019-04-02 23:39:00,2.0,17.9,pm05,0.0,2.0,st15,dv7,sc05,1,1,1974-10-04,st15,cg2
29458,ox106447,cx21599,px12043,2019-11-10 14:26:00,3.0,18.9,pm02,1.0,2.0,st15,dv7,sc05,1,1,1974-10-04,st15,cg2
29459,ox130573,cx00788,px05595,2019-03-23 06:23:00,1.0,3161.07,pm05,0.0,2.0,st08,dv5,sc11,1,1,1995-02-06,st08,cg2
29460,ox115633,cx00788,px07463,2019-03-28 04:28:00,1.0,899.1,pm05,0.0,2.0,st08,dv5,sc11,1,1,1995-02-06,st08,cg2
29461,ox055094,cx00788,px10011,2019-04-10 22:27:00,1.0,1499.9,pm05,0.0,24.0,st08,dv5,sc11,1,1,1995-02-06,st08,cg2
29462,ox115126,cx08335,px09513,2019-07-10 19:16:00,1.0,1599.9,pm02,10.0,7.0,st15,dv4,sc04,1,1,1963-12-29,st15,cg1
29463,ox130208,cx06298,px07488,2019-01-08 20:36:00,2.0,139.99,pm05,0.0,,st07,dv9,sc08,1,0,1984-08-21,st16,cg2
29464,ox130208,cx06298,px09859,2019-01-08 20:36:00,1.0,49.98,pm05,0.0,,st07,dv9,sc08,1,0,1984-08-21,st16,cg2
29465,ox128647,cx06298,px08029,2019-01-08 21:40:00,2.0,100.5,pm05,0.0,,st07,dv9,sc08,1,0,1984-08-21,st16,cg2
29466,ox047564,cx06298,px04363,2019-08-07 12:58:00,1.0,1099.0,pm02,10.0,2.0,st16,dv5,sc11,1,1,1984-08-21,st16,cg2
29467,ox071854,cx06298,px07463,2019-12-23 21:24:00,1.0,899.0,pm06,10.0,7.0,st16,dv5,sc11,1,1,1984-08-21,st16,cg2
29468,ox124670,cx32265,px04456,2019-01-29 06:08:00,1.0,234.73,pm05,0.0,23.0,st13,dv5,sc11,1,1,1972-12-08,st13,cg1
29469,ox124670,cx32265,px00109,2019-01-29 06:08:00,1.0,335.25,pm05,0.0,23.0,st13,dv5,sc11,1,1,1972-12-08,st13,cg1
29470,ox033732,cx32265,px00979,2019-02-09 11:22:00,2.0,101.98,pm05,0.0,,st07,dv9,sc08,1,0,1972-12-08,st13,cg1
29471,ox006068,cx32265,px06776,2019-02-09 11:24:00,1.0,1090.0,pm05,0.0,8.0,st07,dv9,sc08,1,1,1972-12-08,st13,cg1
29472,ox017080,cx32265,px09682,2019-05-23 16:54:00,1.0,890.0,pm05,0.0,9.0,st07,dv9,sc08,1,1,1972-12-08,st13,cg1
29473,ox017080,cx32265,px00822,2019-05-23 16:54:00,1.0,1069.0,pm05,0.0,9.0,st07,dv9,sc08,1,1,1972-12-08,st13,cg1
29474,ox075778,cx30025,px09869,2019-02-11 22:15:00,2.0,269.9,pm05,0.0,5.0,st01,dv4,sc04,1,1,1976-04-01,st01,cg2
29475,ox115592,cx30025,px09869,2019-02-12 14:37:00,2.0,269.9,pm05,0.0,5.0,st01,dv4,sc04,1,1,1976-04-01,st01,cg2
29476,ox025391,cx30025,px07686,2019-10-22 09:03:00,2.0,259.9,pm02,5.0,4.0,st01,dv4,sc04,1,1,1976-04-01,st01,cg2
29477,ox088199,cx30025,px09869,2019-10-27 10:44:00,4.0,269.9,pm02,6.0,5.0,st01,dv4,sc04,1,1,1976-04-01,st01,cg2
29478,ox028543,cx21436,px08206,2019-03-07 07:56:00,1.0,664.05,pm05,0.0,3.0,st25,dv5,sc11,1,1,1969-06-02,st25,cg2
29479,ox089251,cx21436,px06257,2019-08-20 05:25:00,1.0,129.9,pm10,1.0,0.0,st25,dv5,sc11,1,1,1969-06-02,st25,cg2
29480,ox031445,cx21436,px00449,2019-08-20 05:26:00,1.0,99.9,pm10,1.0,0.0,st25,dv5,sc11,1,1,1969-06-02,st25,cg2
29481,ox027641,cx21436,px09302,2019-09-17 06:07:00,1.0,1799.0,pm10,1.0,10.0,st25,dv5,sc11,1,1,1969-06-02,st25,cg2
29482,ox112433,cx18983,px05845,2019-01-24 10:49:00,1.0,789.89,pm05,0.0,29.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29483,ox112433,cx18983,px05845,2019-01-24 13:49:00,1.0,-789.89,pm05,0.0,18.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29484,ox027491,cx18983,px09067,2019-01-24 10:49:00,1.0,459.98,pm05,0.0,18.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29485,ox039369,cx18983,px06654,2019-01-24 10:49:00,1.0,1598.99,pm05,0.0,0.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29486,ox066583,cx18983,px01779,2019-06-29 17:24:00,1.0,1199.0,pm02,6.0,0.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29487,ox102089,cx18983,px01418,2019-09-03 17:58:00,2.0,841.9,pm02,10.0,16.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29488,ox030620,cx18983,px09572,2019-09-03 17:58:00,1.0,518.51,pm02,10.0,16.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29489,ox030620,cx18983,px07464,2019-09-03 17:58:00,1.0,1296.29,pm02,10.0,16.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29490,ox050704,cx18983,px02431,2019-10-03 16:40:00,0.1,-749.0,pm05,0.0,,st18,dv3,sc12,1,0,1982-05-20,st18,cg2
29491,ox050704,cx18983,px02431,2019-10-03 16:29:00,0.9,-749.0,pm05,0.0,,st18,dv3,sc12,1,0,1982-05-20,st18,cg2
29492,ox050704,cx18983,px02431,2019-10-03 16:07:00,1.0,749.0,pm02,10.0,8.0,st18,dv3,sc12,1,1,1982-05-20,st18,cg2
29493,ox001202,cx18983,px02431,2019-10-03 16:29:00,1.0,674.1,pm04,1.0,7.0,st03,dv3,sc12,1,1,1982-05-20,st18,cg2
29494,ox026268,cx24921,px06309,2019-03-29 19:27:00,1.0,749.0,pm05,0.0,0.0,st22,dv7,sc05,1,1,1996-09-24,st22,cg1
29495,ox062829,cx24921,px04173,2019-03-29 19:54:00,1.0,1649.0,pm05,0.0,9.0,st22,dv7,sc05,1,1,1996-09-24,st22,cg1
29496,ox031704,cx04819,px04846,2019-05-18 17:43:00,1.0,199.88,pm05,0.0,,st07,dv9,sc08,1,0,1996-10-25,st01,cg1
29497,ox031704,cx04819,px00110,2019-05-18 17:43:00,1.0,149.88,pm05,0.0,,st07,dv9,sc08,1,0,1996-10-25,st01,cg1
29498,ox110106,cx34433,px09183,2019-01-04 23:15:00,1.0,189.9,pm05,0.0,25.0,st22,dv4,sc04,1,1,1989-07-24,st22,cg1
29499,ox016405,cx34433,px11555,2019-02-17 21:40:00,1.0,664.99,pm05,0.0,19.0,st22,dv7,sc06,1,1,1989-07-24,st22,cg1
29500,ox127320,cx34433,px12006,2019-03-15 13:49:00,1.0,299.9,pm05,0.0,18.0,st22,dv1,sc04,1,1,1989-07-24,st22,cg1
29501,ox060558,cx18982,px00376,2019-03-04 14:08:00,1.0,1199.0,pm05,0.0,,st07,dv9,sc08,1,0,1994-01-07,st25,cg1
29502,ox092440,cx18982,px12369,2019-04-08 12:09:00,1.0,1099.0,pm05,0.0,,st07,dv9,sc08,1,0,1994-01-07,st25,cg1
29503,ox107459,cx18982,px01809,2019-07-12 17:41:00,1.0,800.33,pm05,0.0,2.0,st07,dv9,sc08,1,1,1994-01-07,st25,cg1
29504,ox106601,cx18982,px09067,2019-07-12 17:41:00,1.0,652.13,pm05,0.0,2.0,st07,dv9,sc08,1,1,1994-01-07,st25,cg1
29505,ox056539,cx12022,px12369,2019-02-01 14:23:00,1.0,1193.91,pm05,0.0,,st07,dv9,sc08,1,0,1981-08-04,st23,cg2
29506,ox056539,cx12022,px09377,2019-02-01 14:23:00,1.0,3.43,pm05,0.0,,st07,dv9,sc08,1,0,1981-08-04,st23,cg2
29507,ox047175,cx12022,px05161,2019-04-09 20:37:00,1.0,749.0,pm05,0.0,12.0,st13,dv7,sc05,1,1,1981-08-04,st23,cg2
29508,ox122849,cx28968,px03498,2019-05-13 14:31:00,1.0,599.0,pm05,0.0,20.0,st07,dv9,sc08,1,1,1997-09-21,st16,cg2
29509,ox022927,cx21639,px02448,2019-01-04 09:21:00,2.0,19.0,pm05,0.0,,st07,dv9,sc08,1,0,1997-07-10,st09,cg2
29510,ox000298,cx21639,px05933,2019-01-04 09:36:00,2.0,39.9,pm05,0.0,,st07,dv9,sc08,1,0,1997-07-10,st09,cg2
29511,ox000298,cx21639,px08205,2019-01-04 09:36:00,1.0,39.0,pm05,0.0,,st07,dv9,sc08,1,0,1997-07-10,st09,cg2
29512,ox000298,cx21639,px01238,2019-01-04 09:36:00,1.0,29.9,pm05,0.0,,st07,dv9,sc08,1,0,1997-07-10,st09,cg2
29513,ox000298,cx21639,px03822,2019-01-04 09:36:00,1.0,199.0,pm05,0.0,,st07,dv9,sc08,1,0,1997-07-10,st09,cg2
29514,ox104710,cx21639,px02425,2019-01-05 18:26:00,2.0,529.9,pm05,0.0,14.0,st09,dv4,sc04,1,1,1997-07-10,st09,cg2
29515,ox015757,cx21639,px02724,2019-03-25 12:09:00,1.0,79.0,pm05,0.0,,st07,dv9,sc08,1,0,1997-07-10,st09,cg2
29516,ox015757,cx21639,px04142,2019-03-25 12:09:00,1.0,59.0,pm05,0.0,,st07,dv9,sc08,1,0,1997-07-10,st09,cg2
29517,ox022563,cx21639,px08235,2019-08-21 11:36:00,1.0,239.9,pm03,4.0,4.0,st09,dv4,sc04,1,1,1997-07-10,st09,cg2
29518,ox058925,cx29352,px10581,2019-05-03 15:44:00,2.0,114.93,pm05,0.0,,st07,dv9,sc08,1,0,1998-11-01,st25,cg2
29519,ox005162,cx29352,px06222,2019-06-09 09:51:00,4.0,179.9,pm05,0.0,6.0,st07,dv9,sc08,1,1,1998-11-01,st25,cg2
29520,ox115115,cx29352,px10499,2019-10-30 11:39:00,1.0,190.0,pm05,0.0,,st07,dv9,sc08,1,0,1998-11-01,st25,cg2
29521,ox001698,cx21293,px04664,2019-01-30 14:54:00,1.0,191.9,pm05,0.0,7.0,st08,dv3,sc12,1,1,1986-11-21,st08,cg2
29522,ox128836,cx21293,px06654,2019-02-21 10:58:00,1.0,1599.0,pm05,0.0,2.0,st08,dv3,sc12,1,1,1986-11-21,st08,cg2
29523,ox038257,cx00491,px02616,2019-01-02 15:40:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1972-07-26,st01,cg1
29524,ox127159,cx17011,px09633,2019-01-21 13:24:00,1.0,2848.98,pm05,0.0,11.0,st24,dv7,sc06,1,1,1994-10-08,st26,cg2
29525,ox022342,cx17011,px03342,2019-06-06 09:10:00,1.0,1049.9,pm05,0.0,4.0,st24,dv5,sc11,1,1,1994-10-08,st26,cg2
29526,ox054645,cx17011,px06017,2019-06-21 14:29:00,1.0,189.9,pm05,0.0,,st07,dv9,sc08,1,0,1994-10-08,st26,cg2
29527,ox102267,cx28757,px10485,2019-12-16 17:09:00,10.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1985-07-17,st21,cg1
29528,ox064255,cx02888,px00753,2019-08-12 09:57:00,1.0,499.91,pm05,0.0,,st07,dv9,sc08,1,0,1970-04-17,st18,cg1
29529,ox041273,cx20924,px06415,2019-01-13 10:31:00,1.0,799.0,pm05,0.0,5.0,st15,dv3,sc12,1,1,1992-04-10,st15,cg2
29530,ox005489,cx20924,px11959,2019-01-13 10:56:00,1.0,294.9,pm05,0.0,30.0,st15,dv3,sc12,1,1,1992-04-10,st15,cg2
29531,ox079118,cx20924,px12396,2019-06-22 19:40:00,1.0,3199.0,pm03,16.0,7.0,st15,dv3,sc12,1,1,1992-04-10,st15,cg2
29532,ox059123,cx20924,px03347,2019-07-06 18:00:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1992-04-10,st15,cg2
29533,ox059123,cx20924,px07379,2019-07-06 18:00:00,1.0,794.0,pm05,0.0,,st07,dv9,sc08,1,0,1992-04-10,st15,cg2
29534,ox010563,cx14998,px04312,2019-05-02 10:23:00,1.0,12.9,pm05,0.0,9.0,st04,dv3,sc12,1,1,1997-05-23,st04,cg2
29535,ox127552,cx17751,px03411,2019-11-21 15:13:00,1.0,149.9,pm14,3.0,0.0,st05,dv3,sc12,1,1,1978-01-13,st05,cg2
29536,ox036446,cx17751,px01960,2019-12-06 15:23:00,1.0,3070.0,pm05,0.0,7.0,st07,dv9,sc08,1,1,1978-01-13,st05,cg2
29537,ox076136,cx05731,px10518,2019-01-05 15:58:00,1.0,999.0,pm05,0.0,15.0,st26,dv8,sc12,1,1,1988-04-01,st26,cg1
29538,ox045551,cx05731,px05395,2019-01-06 11:27:00,1.0,39.0,pm05,0.0,12.0,st26,dv7,sc10,1,1,1988-04-01,st26,cg1
29539,ox030626,cx05731,px04574,2019-03-15 10:30:00,1.0,129.9,pm05,0.0,10.0,st26,dv8,sc12,1,1,1988-04-01,st26,cg1
29540,ox090391,cx05731,px06323,2019-09-03 15:20:00,1.0,599.0,pm02,6.0,9.0,st26,dv4,sc04,1,1,1988-04-01,st26,cg1
29541,ox035099,cx20426,px08323,2019-12-19 19:19:00,1.0,429.0,pm02,5.0,3.0,st16,dv5,sc11,1,1,1996-06-10,st16,cg1
29542,ox082531,cx34034,px07262,2019-06-21 19:20:00,4.0,284.63,pm14,10.0,18.0,st26,dv3,sc12,1,1,1946-04-16,st26,cg2
29543,ox062692,cx34034,px07463,2019-07-08 22:09:00,1.0,854.91,pm02,10.0,2.0,st26,dv3,sc12,1,1,1946-04-16,st26,cg2
29544,ox005101,cx34034,px05815,2019-09-01 16:34:00,4.0,189.9,pm02,6.0,14.0,st26,dv3,sc12,1,1,1946-04-16,st26,cg2
29545,ox063263,cx02032,px08525,2019-01-08 15:05:00,1.0,549.9,pm05,0.0,14.0,st05,dv3,sc12,1,1,1996-07-24,st05,cg1
29546,ox110453,cx02032,px10583,2019-02-24 15:27:00,1.0,159.9,pm05,0.0,8.0,st05,dv3,sc12,1,1,1996-07-24,st05,cg1
29547,ox071926,cx02032,px04047,2019-09-13 04:23:00,1.0,119.9,pm10,1.0,9.0,st05,dv3,sc12,1,1,1996-07-24,st05,cg1
29548,ox071926,cx02032,px10517,2019-09-13 04:23:00,1.0,179.55,pm10,1.0,9.0,st05,dv3,sc12,1,1,1996-07-24,st05,cg1
29549,ox006245,cx07236,px08992,2019-04-17 14:55:00,1.0,394.0,pm05,0.0,,st07,dv9,sc08,1,0,1949-10-27,st25,cg1
29550,ox104250,cx07236,px12029,2019-11-05 13:16:00,1.0,1594.0,pm05,0.0,,st07,dv9,sc08,1,0,1949-10-27,st25,cg1
29551,ox109888,cx30952,px06434,2019-01-01 17:55:00,1.0,98.9,pm05,0.0,0.0,st15,dv3,sc09,1,1,1974-03-03,st15,cg1
29552,ox097322,cx30952,px06769,2019-01-04 08:53:00,1.0,91.94,pm05,0.0,5.0,st15,dv3,sc09,1,1,1974-03-03,st15,cg1
29553,ox003801,cx20591,px07647,2019-10-31 04:13:00,1.0,494.99,pm10,1.0,8.0,st01,dv3,sc12,1,1,1999-05-18,st01,cg1
29554,ox023719,cx01080,px04867,2019-03-11 15:38:00,1.0,101.61,pm05,0.0,10.0,st16,dv3,sc12,1,1,1974-01-28,st16,cg2
29555,ox027260,cx01080,px07328,2019-05-25 06:59:00,1.0,1999.9,pm05,0.0,2.0,st16,dv3,sc12,1,1,1974-01-28,st16,cg2
29556,ox032782,cx01080,px05909,2019-07-10 07:58:00,1.0,479.9,pm14,8.0,9.0,st16,dv3,sc12,1,1,1974-01-28,st16,cg2
29557,ox038597,cx01080,px08024,2019-11-29 19:22:00,5.0,46.9,pm13,10.0,22.0,st16,dv3,sc12,1,1,1974-01-28,st16,cg2
29558,ox038597,cx01080,px11993,2019-11-29 19:22:00,5.0,6.99,pm13,10.0,22.0,st16,dv3,sc12,1,1,1974-01-28,st16,cg2
29559,ox023908,cx27673,px04682,2019-05-23 04:22:00,1.0,49.9,pm05,0.0,6.0,st25,dv5,sc11,1,1,1995-08-13,st25,cg1
29560,ox117331,cx27673,px07247,2019-05-23 04:52:00,1.0,79.9,pm05,0.0,2.0,st25,dv5,sc11,1,1,1995-08-13,st25,cg1
29561,ox038239,cx27673,px04682,2019-05-23 04:52:00,1.0,49.9,pm05,0.0,2.0,st25,dv5,sc11,1,1,1995-08-13,st25,cg1
29562,ox088247,cx30064,px10348,2019-03-07 23:30:00,1.0,39.9,pm05,0.0,5.0,st25,dv3,sc12,1,1,1978-03-19,st25,cg2
29563,ox050899,cx30064,px11708,2019-04-01 19:24:00,2.0,319.9,pm05,0.0,11.0,st25,dv3,sc12,1,1,1978-03-19,st25,cg2
29564,ox035690,cx30064,px10365,2019-09-19 00:44:00,1.0,89.91,pm14,2.0,4.0,st25,dv3,sc12,1,1,1978-03-19,st25,cg2
29565,ox111510,cx30721,px11424,2019-02-18 10:41:00,1.0,2500.0,pm05,0.0,,st07,dv9,sc08,1,0,1950-03-12,st25,cg2
29566,ox057882,cx30721,px10602,2019-04-24 11:03:00,1.0,539.93,pm05,0.0,2.0,st07,dv9,sc08,1,1,1950-03-12,st25,cg2
29567,ox073477,cx30721,px11734,2019-05-17 15:44:00,1.0,2011.26,pm05,0.0,2.0,st07,dv9,sc08,1,1,1950-03-12,st25,cg2
29568,ox021726,cx30721,px01841,2019-11-28 15:43:00,1.0,1.0,pm05,0.0,,st07,dv9,sc08,1,0,1950-03-12,st25,cg2
29569,ox021726,cx30721,px05777,2019-11-28 15:43:00,1.0,699.0,pm05,0.0,,st07,dv9,sc08,1,0,1950-03-12,st25,cg2
29570,ox020947,cx30721,px09847,2019-11-30 10:31:00,1.0,1998.84,pm05,0.0,9.0,st07,dv9,sc08,1,1,1950-03-12,st25,cg2
29571,ox052636,cx30721,px00339,2019-11-30 10:31:00,1.0,2499.0,pm05,0.0,9.0,st07,dv9,sc08,1,1,1950-03-12,st25,cg2
29572,ox023292,cx17401,px04204,2019-09-09 21:18:00,1.0,1994.1,pm05,0.0,,st07,dv9,sc08,1,0,1990-07-21,st15,cg2
29573,ox119129,cx06478,px10051,2019-05-30 12:25:00,1.0,30.9,pm05,0.0,2.0,st15,dv5,sc11,1,1,1962-03-01,st15,cg1
29574,ox064143,cx23048,px07421,2019-01-11 15:45:00,1.0,161.93,pm05,0.0,,st07,dv9,sc08,1,0,1965-11-17,st02,cg1
29575,ox039135,cx23048,px03530,2019-01-23 19:38:00,1.0,90.35,pm05,0.0,,st07,dv9,sc08,1,0,1965-11-17,st02,cg1
29576,ox001823,cx23048,px05686,2019-06-22 15:19:00,1.0,199.96,pm05,0.0,,st07,dv9,sc08,1,0,1965-11-17,st02,cg1
29577,ox024219,cx23048,px01704,2019-08-10 18:19:00,1.0,2799.06,pm05,0.0,12.0,st07,dv9,sc08,1,1,1965-11-17,st02,cg1
29578,ox063267,cx23048,px00638,2019-10-09 18:47:00,1.0,429.1,pm05,0.0,,st07,dv9,sc08,1,0,1965-11-17,st02,cg1
29579,ox111659,cx23048,px10939,2019-11-26 13:47:00,1.0,594.0,pm05,0.0,18.0,st07,dv9,sc08,1,1,1965-11-17,st02,cg1
29580,ox121351,cx19523,px02005,2019-06-05 09:08:00,2.0,69.9,pm05,0.0,2.0,st04,dv3,sc12,1,1,1994-01-03,st04,cg1
29581,ox028797,cx34618,px06265,2019-04-23 20:46:00,1.0,1149.0,pm05,0.0,10.0,st16,dv3,sc12,1,1,1974-08-24,st16,cg2
29582,ox036093,cx34618,px00206,2019-06-17 11:12:00,1.0,2044.9,pm05,0.0,18.0,st16,dv3,sc12,1,1,1974-08-24,st16,cg2
29583,ox022556,cx34618,px04159,2019-11-14 19:51:00,1.0,89.91,pm02,3.0,12.0,st16,dv3,sc12,1,1,1974-08-24,st16,cg2
29584,ox090575,cx34618,px05863,2019-11-14 19:52:00,1.0,35.91,pm02,3.0,12.0,st16,dv3,sc12,1,1,1974-08-24,st16,cg2
29585,ox090467,cx34618,px07625,2019-11-15 19:21:00,1.0,919.0,pm02,10.0,10.0,st16,dv3,sc12,1,1,1974-08-24,st16,cg2
29586,ox090467,cx34618,px01217,2019-11-15 19:21:00,1.0,629.0,pm02,10.0,10.0,st16,dv3,sc12,1,1,1974-08-24,st16,cg2
29587,ox044504,cx11782,px04978,2019-02-08 16:30:00,1.0,599.03,pm05,0.0,,st07,dv9,sc08,1,0,1994-07-22,st15,cg2
29588,ox074150,cx08227,px07278,2019-01-05 06:22:00,1.0,1199.9,pm05,0.0,16.0,st18,dv8,sc12,1,1,1989-03-23,st18,cg1
29589,ox103124,cx08227,px08439,2019-01-05 06:22:00,1.0,379.9,pm05,0.0,17.0,st18,dv8,sc12,1,1,1989-03-23,st18,cg1
29590,ox054677,cx08227,px05854,2019-05-05 08:41:00,1.0,989.1,pm05,0.0,36.0,st18,dv3,sc12,1,1,1989-03-23,st18,cg1
29591,ox054677,cx08227,px04095,2019-05-05 08:41:00,1.0,68.39,pm05,0.0,36.0,st18,dv3,sc12,1,1,1989-03-23,st18,cg1
29592,ox066660,cx08227,px09900,2019-05-05 08:41:00,1.0,329.9,pm05,0.0,36.0,st18,dv3,sc12,1,1,1989-03-23,st18,cg1
29593,ox042858,cx00925,px04508,2019-04-19 04:49:00,1.0,59.9,pm05,0.0,7.0,st16,dv3,sc12,1,1,1990-05-28,st16,cg2
29594,ox060917,cx00925,px00535,2019-09-28 04:09:00,1.0,189.05,pm10,1.0,10.0,st16,dv3,sc12,1,1,1990-05-28,st16,cg2
29595,ox047112,cx00925,px06277,2019-12-17 06:46:00,1.0,28.9,pm10,1.0,15.0,st16,dv4,sc04,1,1,1990-05-28,st16,cg2
29596,ox010558,cx11707,px00091,2019-04-24 23:41:00,1.0,107.9,pm05,0.0,2.0,st15,dv3,sc12,1,1,1998-06-23,st15,cg2
29597,ox016845,cx11707,px12320,2019-07-14 20:39:00,1.0,39.9,pm13,1.0,2.0,st15,dv3,sc12,1,1,1998-06-23,st15,cg2
29598,ox091676,cx19159,px04614,2019-05-06 10:39:00,1.0,229.9,pm05,0.0,8.0,st26,dv4,sc04,1,1,1990-01-01,st26,cg2
29599,ox007623,cx19159,px01398,2019-05-09 17:18:00,1.0,2599.0,pm05,0.0,8.0,st26,dv4,sc04,1,1,1990-01-01,st26,cg2
29600,ox007623,cx19159,px01398,2019-05-09 15:14:00,0.0627,-2599.0,pm05,0.0,,st26,dv4,sc04,1,0,1990-01-01,st26,cg2
29601,ox007623,cx19159,px01398,2019-05-09 13:35:00,0.9373,-2599.0,pm05,0.0,,st26,dv4,sc04,1,0,1990-01-01,st26,cg2
29602,ox012196,cx19159,px01398,2019-05-28 13:35:00,1.0,2411.1,pm05,0.0,8.0,st26,dv4,sc04,1,1,1990-01-01,st26,cg2
29603,ox042872,cx19159,px10154,2019-06-30 15:14:00,1.0,185.16,pm04,1.0,9.0,st26,dv4,sc04,1,1,1990-01-01,st26,cg2
29604,ox042872,cx19159,px10154,2019-06-30 18:52:00,0.9463,-185.16,pm05,0.0,,st26,dv4,sc04,1,0,1990-01-01,st26,cg2
29605,ox121399,cx19159,px10154,2019-08-08 18:52:00,1.0,185.16,pm04,1.0,9.0,st26,dv3,sc12,1,1,1990-01-01,st26,cg2
29606,ox099418,cx28558,px03347,2019-01-08 16:42:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1995-01-17,st04,cg2
29607,ox099418,cx28558,px05477,2019-01-08 16:42:00,1.0,2200.0,pm05,0.0,,st07,dv9,sc08,1,0,1995-01-17,st04,cg2
29608,ox080548,cx26026,px00535,2019-06-11 07:02:00,1.0,179.1,pm05,0.0,0.0,st24,dv3,sc12,1,1,1978-06-25,st24,cg2
29609,ox062729,cx27844,px02400,2019-01-24 23:05:00,1.0,38.99,pm05,0.0,11.0,st21,dv7,sc05,1,1,1983-09-02,st21,cg1
29610,ox024652,cx31098,px10831,2019-03-07 16:54:00,1.0,1600.0,pm05,0.0,6.0,st07,dv9,sc08,1,1,1981-06-10,st25,cg1
29611,ox032918,cx31098,px10643,2019-08-21 17:20:00,1.0,1299.0,pm05,0.0,6.0,st07,dv9,sc08,1,1,1981-06-10,st25,cg1
29612,ox114755,cx25786,px11763,2019-01-05 12:26:00,1.0,103.35,pm05,0.0,7.0,st04,dv6,sc05,1,1,1999-09-23,st04,cg1
29613,ox051278,cx33190,px04614,2019-09-03 20:48:00,1.0,239.9,pm02,1.0,3.0,st25,dv3,sc12,1,1,1999-02-28,st25,cg1
29614,ox112650,cx33190,px05166,2019-10-28 12:39:00,1.0,653.22,pm02,10.0,24.0,st25,dv3,sc12,1,1,1999-02-28,st25,cg1
29615,ox112650,cx33190,px08541,2019-10-28 12:39:00,1.0,246.77,pm02,10.0,24.0,st25,dv3,sc12,1,1,1999-02-28,st25,cg1
